university_id;program_id;course_start_date;students_number;university_name;university_created_date;program_title;program_category;faculty_id;faculty_info
473;806;06/02/2025;3811;Osborne-Cummings;16/11/2025;MBA em Agronegócio Sustentável;Negócios;;
438;10;24/08/2020;3571;Graham Group;07/05/2025;MBA em Finanças Integrada;Negócios;63; Instituto Superior de Gastronomia Saber Vivo 
211;569;09/08/2020;4517;Glass, Graves and Ewing;25/02/2022;Gestão de Services de Saúde Pública Aplicada;Saúde;22; Centro de Estudos de Música Fronteiras 
117;41;27/01/2023;1795;Edwards, Cooke and Bowers;13/11/2023;Produção de Publicidade e Inovação;Artes e Design;158; Escola Superior de Direito e Relações Internacionais Meta 
291;897;23/09/2025;1610;Caldwell PLC;06/04/2021;Bacharelado em Nutrição Integrada;Saúde;;
150;881;09/06/2025;3122;Guzman and Sons;26/07/2023;MBA em Projetos;Negócios;;
103;417;20/11/2025;3214;Campbell-Lynch;12/05/2021;Administração de Recursos Humanos Digital;Negócios;179; Instituto Superior de Ciências Humanas União 
21;125;15/04/2021;2959;Smith, Wallace and Long;18/04/2021;MBA em Projetos Digital;Negócios;72; Faculdade de Educação Física do Amanhã 
167;571;14/01/2026;1528;Dennis Ltd;17/01/2025;Gestão de Services de Radiologia Digital;Saúde;;
294;586;16/11/2024;1441;Morris, Johnston and Pratt;07/11/2021;Análise de Redes Sustentável;Tecnologia;;
482;861;28/09/2021;1067;Thompson PLC;20/12/2023;Administração de Empresas Estratégica;Negócios;;
265;401;22/05/2020;2814;Johnson LLC;27/04/2025;Especialização em Gerontologia Avançada;Saúde;;
86;79;06/07/2021;1156;Jones and Sons;10/09/2023;Artes em Moda Digital;Artes e Design;139; Faculdade de Música Progresso 
102;507;25/12/2023;2962;Hart, Moyer and Fleming;12/06/2023;Comunicação de Animação Digital;Artes e Design;138; Centro de Estudos de Direito e Relações Internacionais Horizonte 
467;653;12/04/2024;1496;Brown-Edwards;12/04/2021;Artes em Gráfico Digital;Artes e Design;;
284;511;29/02/2020;4209;Farrell PLC;18/07/2023;Desenvolvimento de Blockchain Aplicada;Tecnologia;;
438;790;21/04/2021;856;Graham Group;07/05/2025;Artes em Gráfico;Artes e Design;63; Instituto Superior de Gastronomia Saber Vivo 
130;78;06/03/2024;1319;Malone-Navarro;03/06/2025;Sistemas de Cibersegurança e Inovação;Tecnologia;;
266;642;12/09/2022;4200;Thompson, Jackson and Pineda;02/03/2022;Design de Audiovisual Digital;Artes e Design;;
399;630;13/02/2026;2357;Craig, Christian and Mcintyre;20/04/2025;Engenharia de Jogos Digitais Sustentável;Tecnologia;;
154;811;05/05/2025;3093;Ward-Brock;24/10/2023;Produção de Animação Digital;Artes e Design;;
73;756;16/09/2024;1096;Hansen, Gallegos and Ortiz;01/09/2025;Design de Audiovisual;Artes e Design;;
373;592;19/11/2021;1897;Mason-Miller;01/03/2023;Comunicação de Multimídia;Artes e Design;39; Escola Superior de Agronegócio Saber Vivo 
145;601;01/05/2021;4804;Hall, Escobar and Wilson;01/12/2024;Engenharia de TI;Tecnologia;;
377;315;01/07/2024;4394;Cannon Inc;26/03/2021;Administração de Inovação Moderna;Negócios;155; Instituto Superior de Agronegócio Fronteiras 
123;175;31/10/2025;3902;Wallace-Williams;19/06/2023;Estudos de Relações Internacionais Digital;Humanas;;
187;175;03/06/2020;4916;Barry, Phillips and Jones;06/06/2022;Estudos de Relações Internacionais Digital;Humanas;159; Escola Superior de Comunicação e Marketing do Amanhã 
384;687;18/09/2023;144;Willis, Pham and Ponce;11/06/2021;MBA em Comércio Exterior Sustentável;Negócios;;
142;62;19/08/2021;4841;Williams, Davis and Grant;18/09/2021;Artes em Animação Integrada;Artes e Design;;
34;484;06/04/2022;2312;Meyer and Sons;06/11/2023;Gestão em Dados Moderna;Tecnologia;;
364;390;06/09/2021;4267;Navarro-Hunter;17/09/2023;Estudos de Letras Moderna;Humanas;;
374;900;08/02/2022;638;Reyes, Phillips and Johnson;25/04/2023;Engenharia de Redes Aplicada;Tecnologia;;
338;48;08/12/2024;352;Johnson, Chang and Stanton;30/03/2023;Gestão de Services de Radiologia;Saúde;;
92;250;20/12/2025;2561;Gonzalez LLC;27/09/2024;Análise de Inteligência Artificial Sustentável;Tecnologia;28; Centro de Estudos de Logística Luz do Conhecimento 
41;697;01/02/2020;3078;Roberts PLC;21/11/2022;Especialização em Psicologia Hospitalar Integrada;Saúde;;
417;33;04/12/2021;3618;Matthews-Rich;17/09/2023;MBA em Finanças Aplicada;Negócios;146; Faculdade de Astronomia Meta 
331;480;22/10/2024;2378;Warren, Murphy and Powell;02/06/2025;Gestão de Recursos Humanos Digital;Negócios;;
250;921;06/02/2026;2918;Evans-Morales;06/08/2023;Especialização em Biomedicina Digital;Saúde;6; Faculdade de Educação Física Fronteiras 
419;315;17/02/2022;1230;Stewart and Sons;07/07/2021;Administração de Inovação Moderna;Negócios;;
471;340;17/07/2022;2685;Smith Inc;06/04/2023;Ciências de História Contemporânea Integrada;Humanas;;
260;198;16/01/2025;116;Nichols, Atkins and Perez;02/10/2022;Especialização em Gerontologia;Saúde;;
376;792;21/03/2020;3898;Kelly, Murphy and Jones;27/01/2026;Gestão de Services de Saúde Pública Estratégica;Saúde;;
450;859;05/08/2021;2514;Cochran, Whitehead and Flores;15/06/2023;MBA em Finanças Avançada;Negócios;;
246;925;03/05/2022;1380;Jones-Oliver;21/11/2025;Bacharelado em Letras Avançada;Humanas;85; Centro de Estudos de Psicologia Aplicada Meta 
319;204;22/07/2021;468;Turner, King and Fleming;10/09/2024;Produção de Multimídia Sustentável;Artes e Design;107; Instituto Superior de Direito e Relações Internacionais Vanguarda 
334;339;12/06/2025;2924;Moore-Parker;17/10/2023;Análise de TI;Tecnologia;114; Instituto Superior de Logística Excelência 
50;379;10/01/2025;3919;Porter, Miller and Mcdonald;10/08/2025;Ciências de Letras Estratégica;Humanas;119; Faculdade de Logística Pioneiros 
321;218;30/05/2022;832;Martin Inc;10/01/2022;Engenharia de Software Integrada;Tecnologia;;
8;589;18/11/2021;3413;Jordan-Stanton;19/07/2025;Artes em Multimídia Digital;Artes e Design;;
90;152;07/02/2022;2791;Brooks-Ryan;12/08/2025;Estudos de História Contemporânea e Inovação;Humanas;;
385;273;10/11/2020;2749;Roach, Haynes and Gregory;17/03/2025;Artes em Interiores e Inovação;Artes e Design;;
445;565;18/05/2024;2367;Soto-Lyons;25/07/2025;Licenciatura em Geografia Digital;Humanas;;
399;752;08/03/2022;2294;Craig, Christian and Mcintyre;20/04/2025;Engenharia de Nuvem Sustentável;Tecnologia;;
46;338;12/10/2021;1148;Oliver-Moon;17/12/2025;Sistemas de Dados Integrada;Tecnologia;;
224;711;08/11/2021;2562;Miller Group;10/11/2025;Artes em Gráfico Estratégica;Artes e Design;;
482;812;09/10/2024;4953;Thompson PLC;20/12/2023;Licenciatura em Filosofia Estratégica;Humanas;;
463;750;02/08/2021;3345;Morris Group;07/09/2023;Design de Interiores Aplicada;Artes e Design;;
108;787;14/01/2023;2939;Fields-Lewis;16/01/2022;Bacharelado em Gerontologia Avançada;Saúde;;
424;120;30/11/2022;2694;Scott Group;21/07/2021;Comunicação de Moda Integrada;Artes e Design;;
437;454;03/12/2024;3565;Bates, Duran and Martin;01/12/2021;Consultoria em Recursos Humanos Moderna;Negócios;;
363;865;19/01/2022;2631;Horton, Young and Jackson;07/10/2022;Logística de Recursos Humanos e Inovação;Negócios;9; Instituto Superior de Música Aliança 
47;851;21/10/2020;279;Peters Group;16/12/2021;Ciências de Relações Internacionais Avançada;Humanas;128; Escola Superior de Gastronomia Vanguarda 
500;996;30/09/2022;3942;Garza, Donaldson and Henderson;22/03/2024;Desenvolvimento de Inteligência Artificial Integrada;Tecnologia;;
331;252;07/05/2025;3389;Warren, Murphy and Powell;02/06/2025;Administração de Recursos Humanos Sustentável;Negócios;;
92;723;07/08/2020;2664;Gonzalez LLC;27/09/2024;Bacharelado em Direito Civil Digital;Humanas;28; Centro de Estudos de Logística Luz do Conhecimento 
130;395;18/07/2024;4327;Malone-Navarro;03/06/2025;Design de Moda Sustentável;Artes e Design;;
307;485;27/09/2023;2295;Smith-Carter;05/10/2025;Análise de Nuvem Moderna;Tecnologia;;
443;796;14/09/2024;2954;Stephenson, Powers and Hernandez;02/06/2023;Licenciatura em Sociologia Digital;Humanas;134; Instituto Superior de Educação Física Meta 
54;776;22/08/2025;764;Shepard PLC;17/11/2023;Análise de Redes Moderna;Tecnologia;;
186;711;09/10/2023;2359;Rios Ltd;20/05/2025;Artes em Gráfico Estratégica;Artes e Design;;
375;848;16/05/2023;3190;Freeman, Collins and Smith;30/05/2023;Engenharia de Inteligência Artificial Avançada;Tecnologia;64; Centro de Estudos de Música Excelência 
328;817;04/01/2025;4284;Mcconnell, Carter and Valdez;31/12/2022;MBA em Marketing Digital Sustentável;Negócios;;
452;994;25/02/2024;2705;Johnston PLC;18/03/2024;Desenvolvimento de Cibersegurança Digital;Tecnologia;;
205;272;30/04/2021;1016;Smith-Morris;10/01/2025;Design de Publicidade Integrada;Artes e Design;115; Escola Superior de Tecnologia da Informação Horizonte 
364;467;27/02/2025;4344;Navarro-Hunter;17/09/2023;Produção de Fotografia e Inovação;Artes e Design;;
192;509;05/02/2023;3281;Mcdonald-Clark;19/10/2023;Design de Interiores Digital;Artes e Design;;
174;437;12/02/2021;1695;Sherman, Jensen and Evans;05/05/2024;Produção de Animação;Artes e Design;;
322;853;11/12/2022;3935;Scott, Woods and Brown;21/05/2025;Sistemas de Sistemas Embarcados Digital;Tecnologia;83; Centro de Estudos de Biociências Vanguarda 
83;488;04/11/2020;4205;Watson-Lewis;09/05/2021;Artes em Animação Sustentável;Artes e Design;;
149;37;20/01/2024;1581;Garrett Inc;14/11/2023;Bacharelado em Biomedicina Aplicada;Saúde;;
8;172;22/10/2023;2064;Jordan-Stanton;19/07/2025;Artes em Animação e Inovação;Artes e Design;;
257;608;04/06/2022;3744;Dougherty-Hall;18/01/2026;Comunicação de Publicidade;Artes e Design;;
355;371;23/06/2022;2744;Johnson-Adkins;14/01/2026;Tecnologia em Psicologia Hospitalar Digital;Saúde;164; Faculdade de Logística Vanguarda 
192;596;19/03/2023;349;Mcdonald-Clark;19/10/2023;Gestão de Inovação Sustentável;Negócios;;
52;803;31/01/2020;4806;Osborne, Lopez and Gibson;18/05/2024;Ciências de Direito Civil Avançada;Humanas;181; Faculdade de Engenharia e Arquitetura União 
52;974;02/05/2021;4749;Osborne, Lopez and Gibson;18/05/2024;Análise de Redes Avançada;Tecnologia;181; Faculdade de Engenharia e Arquitetura União 
61;326;03/09/2025;2198;Collins, Green and Owens;23/04/2025;Consultoria em Empresas Avançada;Negócios;;
147;840;20/01/2020;3507;Howell LLC;03/08/2023;Bacharelado em Relações Internacionais Avançada;Humanas;;
50;116;14/05/2020;960;Porter, Miller and Mcdonald;10/08/2025;Gestão em Jogos Digitais Aplicada;Tecnologia;119; Faculdade de Logística Pioneiros 
229;948;02/09/2021;2326;Sawyer-Lewis;05/12/2023;Bacharelado em Relações Internacionais Integrada;Humanas;;
58;693;03/11/2020;587;Cortez, Bartlett and Duncan;01/04/2021;MBA em Empresas Sustentável;Negócios;184; Instituto Superior de Comunicação e Marketing Vanguarda 
337;653;29/11/2023;1167;Rice LLC;22/02/2023;Artes em Gráfico Digital;Artes e Design;;
128;835;24/12/2020;3654;Schneider LLC;26/02/2023;Logística de Agronegócio Integrada;Negócios;;
418;25;25/05/2024;2107;Harrington, Wong and Day;20/10/2024;Gestão de Services de Saúde Pública Sustentável;Saúde;;
281;372;24/06/2022;1585;Ware PLC;13/02/2023;Gestão de Services de Fisioterapia Sustentável;Saúde;;
346;316;25/11/2021;292;Rodriguez, West and Dyer;05/02/2025;Análise de Cibersegurança Moderna;Tecnologia;;
410;461;17/05/2020;2823;Martinez, Perez and Briggs;16/08/2025;Tecnologia em Nutrição Sustentável;Saúde;;
79;289;06/08/2020;1234;Armstrong, David and Johnson;02/10/2023;Produção de Animação Moderna;Artes e Design;;
354;902;16/03/2021;2660;Fitzpatrick, Cervantes and Watkins;17/09/2024;Licenciatura em Filosofia e Inovação;Humanas;;
130;307;16/04/2023;455;Malone-Navarro;03/06/2025;Produção de Publicidade Moderna;Artes e Design;;
232;739;05/08/2020;186;Lee, Alvarez and Davis;28/03/2022;Especialização em Psicologia Hospitalar Digital;Saúde;;
252;609;30/01/2025;1779;Mccullough, Lopez and Jones;31/12/2025;Bacharelado em Radiologia e Inovação;Saúde;191; Faculdade de Gestão e Negócios União 
212;73;13/05/2023;4952;Green Ltd;18/07/2023;Gestão de Finanças Estratégica;Negócios;;
325;971;18/11/2025;1297;Martin, Moore and Tran;29/10/2023;Análise de Inteligência Artificial Moderna;Tecnologia;;
467;739;24/10/2024;4831;Brown-Edwards;12/04/2021;Especialização em Psicologia Hospitalar Digital;Saúde;;
127;263;10/10/2024;3632;Richardson PLC;17/01/2025;Tecnologia em Enfermagem Moderna;Saúde;;
73;189;11/08/2025;1182;Hansen, Gallegos and Ortiz;01/09/2025;MBA em Empresas Integrada;Negócios;;
197;682;11/02/2022;4390;Jones Group;27/08/2025;Bacharelado em Letras Integrada;Humanas;95; Faculdade de Música Luz do Conhecimento 
254;39;03/02/2023;766;Bonilla, Guerra and Barnes;21/11/2024;Gestão de Finanças;Negócios;;
209;590;01/02/2023;4264;Sanchez-Peterson;17/12/2021;Engenharia de Nuvem e Inovação;Tecnologia;48; Escola Superior de Comunicação e Marketing Vanguarda 
209;590;01/02/2023;4264;Sanchez-Peterson;17/12/2021;Engenharia de Nuvem e Inovação;Tecnologia;112; Instituto Superior de Música Integração 
331;639;04/08/2023;481;Warren, Murphy and Powell;02/06/2025;Comunicação de Gráfico Aplicada;Artes e Design;;
189;28;28/02/2025;4307;Joseph-Nelson;20/02/2025;Design de Audiovisual e Inovação;Artes e Design;11; Instituto Superior de Direito e Relações Internacionais Fronteiras 
189;28;28/02/2025;4307;Joseph-Nelson;20/02/2025;Design de Audiovisual e Inovação;Artes e Design;18; Faculdade de Gastronomia Vanguarda 
370;188;09/06/2024;2966;Rivera and Sons;04/12/2022;Sistemas de TI Integrada;Tecnologia;;
447;478;10/09/2023;4306;Grimes-White;23/09/2024;Bacharelado em Direito Civil Sustentável;Humanas;53; Centro de Estudos de Tecnologia da Informação Meta 
439;21;10/01/2022;2903;Johns Inc;01/08/2025;MBA em Agronegócio e Inovação;Negócios;;
305;493;04/02/2023;1271;Benjamin, Ewing and Martinez;17/12/2022;Artes em Fotografia Estratégica;Artes e Design;160; Centro de Estudos de Tecnologia da Informação Pioneiros 
494;268;23/06/2020;685;Riggs Group;16/08/2022;Especialização em Nutrição Integrada;Saúde;;
445;361;02/06/2022;1092;Soto-Lyons;25/07/2025;MBA em Recursos Humanos Moderna;Negócios;;
351;996;13/06/2020;2788;Thornton-Dawson;06/06/2022;Desenvolvimento de Inteligência Artificial Integrada;Tecnologia;19; Escola Superior de Engenharia e Arquitetura Fronteiras 
49;399;09/12/2020;3728;Cox-Hughes;03/01/2023;Design de Publicidade Avançada;Artes e Design;;
415;593;07/11/2023;3118;Jensen Ltd;10/04/2022;Estudos de Relações Internacionais Sustentável;Humanas;45; Instituto Superior de Música do Amanhã 
19;665;30/01/2025;3216;Stevens, Schneider and Velasquez;28/10/2021;Especialização em Saúde Pública e Inovação;Saúde;;
330;280;02/04/2021;425;Dougherty, Garcia and Day;10/05/2023;Ciências de História Contemporânea;Humanas;;
158;895;28/10/2020;3927;Griffith-Robinson;04/12/2021;Design de Publicidade Estratégica;Artes e Design;;
181;888;14/07/2023;4421;Erickson-Mack;09/09/2024;Comunicação de Fotografia Digital;Artes e Design;65; Instituto Superior de Psicologia Aplicada Vanguarda 
181;888;14/07/2023;4421;Erickson-Mack;09/09/2024;Comunicação de Fotografia Digital;Artes e Design;140; Centro de Estudos de Gastronomia Saber Vivo 
122;635;18/06/2023;1980;Smith and Sons;23/05/2025;Tecnologia em Psicologia Hospitalar Integrada;Saúde;;
48;696;16/01/2025;2424;Wagner-Ortiz;01/11/2021;Sistemas de Software;Tecnologia;;
99;112;16/03/2020;4106;Roberson, Brown and Ruiz;10/06/2023;Design de Audiovisual Integrada;Artes e Design;;
36;265;05/06/2020;4927;Sanchez, Phillips and Gomez;24/03/2021;Comunicação de Gráfico;Artes e Design;;
301;163;19/11/2020;704;Clay Inc;17/12/2024;Gestão em Jogos Digitais e Inovação;Tecnologia;70; Faculdade de Direito e Relações Internacionais Inovação 
150;523;02/02/2026;3023;Guzman and Sons;26/07/2023;Administração de Marketing Digital Estratégica;Negócios;;
28;151;20/08/2022;3269;Trevino-Pham;09/02/2026;Ciências de Filosofia Avançada;Humanas;;
432;588;06/04/2022;2680;Sexton Group;07/05/2021;Consultoria em Marketing Digital Estratégica;Negócios;;
256;1000;13/07/2023;300;Warren Ltd;05/03/2025;Desenvolvimento de Software e Inovação;Tecnologia;;
439;17;08/05/2024;1478;Johns Inc;01/08/2025;Gestão de Agronegócio Sustentável;Negócios;;
433;459;10/01/2023;2660;Dunn-Wells;08/04/2022;Estudos de Direito Civil Digital;Humanas;;
198;282;20/08/2020;1079;Ferguson-Valdez;03/07/2022;Estudos de Filosofia Digital;Humanas;188; Escola Superior de Engenharia e Arquitetura Vanguarda 
180;479;08/10/2021;804;Steele Ltd;06/03/2023;Consultoria em Finanças;Negócios;1; Escola Superior de Ciências Médicas Saber Vivo 
197;967;18/12/2020;634;Jones Group;27/08/2025;Ciências de Filosofia Aplicada;Humanas;95; Faculdade de Música Luz do Conhecimento 
352;268;06/07/2025;3445;Scott LLC;15/04/2023;Especialização em Nutrição Integrada;Saúde;;
281;423;10/10/2023;1925;Ware PLC;13/02/2023;Artes em Publicidade e Inovação;Artes e Design;;
158;803;20/11/2023;2430;Griffith-Robinson;04/12/2021;Ciências de Direito Civil Avançada;Humanas;;
261;349;29/12/2023;3123;Nichols, Hendricks and Morton;10/01/2025;Produção de Fotografia Integrada;Artes e Design;;
120;489;11/10/2021;3178;Howard, Ford and Brooks;17/11/2025;Design de Gráfico Aplicada;Artes e Design;;
154;247;19/05/2024;3704;Ward-Brock;24/10/2023;Desenvolvimento de Software Estratégica;Tecnologia;;
292;273;19/03/2025;1005;Powell, David and Taylor;20/01/2022;Artes em Interiores e Inovação;Artes e Design;99; Centro de Estudos de Engenharia e Arquitetura Luz do Conhecimento 
12;244;18/07/2025;3376;Bradshaw, Garcia and Oneal;25/12/2022;Logística de Projetos Digital;Negócios;;
450;474;25/11/2024;3524;Cochran, Whitehead and Flores;15/06/2023;Sistemas de Jogos Digitais e Inovação;Tecnologia;;
484;564;24/09/2023;1863;Moody, Davis and Strickland;12/02/2025;Gestão de Finanças Aplicada;Negócios;;
500;517;09/01/2022;1838;Garza, Donaldson and Henderson;22/03/2024;Bacharelado em Enfermagem e Inovação;Saúde;;
419;568;08/11/2021;4472;Stewart and Sons;07/07/2021;Gestão em Cibersegurança Integrada;Tecnologia;;
383;598;18/01/2022;2108;Sutton Ltd;08/09/2025;Gestão de Services de Enfermagem Sustentável;Saúde;141; Escola Superior de Astronomia Meta 
383;598;18/01/2022;2108;Sutton Ltd;08/09/2025;Gestão de Services de Enfermagem Sustentável;Saúde;170; Escola Superior de Gestão e Negócios Fronteiras 
117;278;26/03/2024;1873;Edwards, Cooke and Bowers;13/11/2023;Comunicação de Animação Aplicada;Artes e Design;158; Escola Superior de Direito e Relações Internacionais Meta 
324;857;10/10/2020;2267;Graham, Miller and Ball;21/12/2022;Administração de Comércio Exterior Moderna;Negócios;144; Faculdade de Direito e Relações Internacionais Aliança 
